timestamp,iso,argt.baseApr,argt.incentiveApr,argt.incentiveDaysLeft,argt.fxVolatility30d,argt.usdPrice,argt.usdReturnObservation,argt.tvlUsd,argt.tvlUsdBasis,argt.totalAssets,argt.idleAssets,argt.idleLiquidityUsd,argt.availableLiquidityUsd,brat.baseApr,brat.incentiveApr,brat.incentiveDaysLeft,brat.fxVolatility30d,brat.usdPrice,brat.usdReturnObservation,brat.tvlUsd,brat.tvlUsdBasis,brat.totalAssets,brat.idleAssets,brat.idleLiquidityUsd,brat.availableLiquidityUsd,curve.argtUsdt0Price,curve.bratUsdt0Price,curve.argtBratPrice
1788120000000,2026-08-30T20:00:00.000Z,0.00010582089434055612,0.16989607382995228,28.041666666666668,0.013490650680305314,0.0006622516556291391,0,4767661.022018934,SOURCE_USD,7615621593.882814,7611940981.393268,5041020.517478985,,0.020887572817960238,0.09900851325274093,,0.022175915756201595,0.19364458472918802,-0.004279545322515066,36665.960570414056,SOURCE_USD,191039.10432449242,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788123600000,2026-08-30T21:00:00.000Z,0.00010592031867587569,0.16989607382995228,28,0.013490650680305314,0.0006622516556291391,0,4767661.022018934,SOURCE_USD,7615621685.966042,7611940981.393268,5041020.517478985,,0.02090013551018007,0.09900851325274093,,0.022175915756201595,0.19364458472918802,-0.004279545322515066,36665.960570414056,SOURCE_USD,191039.56011709152,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788127200000,2026-08-30T22:00:00.000Z,0.0001060198480474711,0.16989607382995228,27.958333333333332,0.013490650680305314,0.0006622516556291391,0,4767661.022018934,SOURCE_USD,7615621778.135797,7611940981.393268,5041020.517478985,,0.020912704876074863,0.09900851325274093,,0.022175915756201595,0.19364458472918802,-0.004279545322515066,36665.960570414056,SOURCE_USD,191040.0161848929,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788130800000,2026-08-30T23:00:00.000Z,0.00010611947856461417,0.16989607382995228,27.916666666666668,0.013490650680305314,0.0006622516556291391,0,4767661.022018934,SOURCE_USD,7615621870.392167,7611940981.393268,5041020.517478985,,0.02092528154391543,0.09900851325274093,,0.022175915756201595,0.19364458472918802,-0.004279545322515066,36665.960570414056,SOURCE_USD,191040.4725280579,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788134400000,2026-08-31T00:00:00.000Z,0.00010621921411774908,0.1698936162748301,27.875,0.01337542126546718,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615621962.735245,7611940981.393268,5041020.517478985,,0.02093786679941984,0.09868951962387333,,0.022175915756201595,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191040.9291467756,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788138000000,2026-08-31T01:00:00.000Z,0.00010631904887146644,0.1698936162748301,27.833333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622055.165119,7611940981.393268,5041020.517478985,,0.02095045680293953,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191041.38604115156,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788141600000,2026-08-31T02:00:00.000Z,0.00010641898866133593,0.1698936162748301,27.791666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622147.681877,7611940981.393268,5041020.517478985,,0.02096305732172794,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191041.84321141712,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788145200000,2026-08-31T03:00:00.000Z,0.00010651902959685284,0.1698936162748301,27.75,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622240.285608,7611940981.393268,5041020.517478985,,0.020975663224582827,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191042.30065769167,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788148800000,2026-08-31T04:00:00.000Z,0.00010661917751336306,0.1698936162748301,27.708333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622332.976403,7611940981.393268,5041020.517478985,,0.020988276435218788,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191042.7583801365,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788152400000,2026-08-31T05:00:00.000Z,0.00010671942268565241,0.1698936162748301,27.666666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622425.754352,7611940981.393268,5041020.517478985,,0.021000898258804915,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191043.2163789415,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788156000000,2026-08-31T06:00:00.000Z,0.00010681977289374767,0.1698936162748301,27.625,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622518.619541,7611940981.393268,5041020.517478985,,0.02101352544117148,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191043.67465422547,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788159600000,2026-08-31T07:00:00.000Z,0.00010692022619271442,0.1698936162748301,27.583333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622611.572061,7611940981.393268,5041020.517478985,,0.021026161893935514,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191044.13320619255,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788163200000,2026-08-31T08:00:00.000Z,0.00010702078258252161,0.1698936162748301,27.541666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622704.612002,7611940981.393268,5041020.517478985,,0.021038804353201754,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191044.59203497585,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788166800000,2026-08-31T09:00:00.000Z,0.00010712144011823574,0.1698936162748301,27.5,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622797.739454,7611940981.393268,5041020.517478985,,0.02105145412608419,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191045.0511407367,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788170400000,2026-08-31T10:00:00.000Z,0.00010722220074472846,0.1698936162748301,27.458333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622890.954505,7611940981.393268,5041020.517478985,,0.02106411120674786,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191045.51052363662,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788174000000,2026-08-31T11:00:00.000Z,0.00010732306640731467,0.1698936162748301,27.416666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615622984.257245,7611940981.393268,5041020.517478985,,0.021076776931483566,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191045.97018386598,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788177600000,2026-08-31T12:00:00.000Z,0.00010742403516061673,0.1698936162748301,27.375,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623077.647763,7611940981.393268,5041020.517478985,,0.021089448651050547,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191046.43012155753,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788181200000,2026-08-31T13:00:00.000Z,0.00010752510311457815,0.1698936162748301,27.333333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623171.126149,7611940981.393268,5041020.517478985,,0.02110212834946165,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191046.8903368874,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788184800000,2026-08-31T14:00:00.000Z,0.00010762627610453923,0.1698936162748301,27.291666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623264.692492,7611940981.393268,5041020.517478985,,0.021114815373160054,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191047.35083001715,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788188400000,2026-08-31T15:00:00.000Z,0.00010772755413046803,0.1698936162748301,27.25,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623358.346881,7611940981.393268,5041020.517478985,,0.02112750837029337,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191047.81160107924,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788192000000,2026-08-31T16:00:00.000Z,0.00010909362096354716,0.1698936162748301,27.208333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623453.188884,7611827270.338589,5040945.21214476,,0.02114021070201306,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191048.27265027916,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788195600000,2026-08-31T17:00:00.000Z,0.0001087630299423691,0.1698936162748301,27.166666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623547.743483,7611827270.338589,5040945.21214476,,0.021152919011058112,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191048.73397774933,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788199200000,2026-08-31T18:00:00.000Z,0.00010885899198056382,0.1698936162748301,27.125,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623642.401812,7611827270.358893,5040945.212158208,,0.021165635316453553,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191049.1955836661,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788202800000,2026-08-31T19:00:00.000Z,0.00010895504738423326,0.1698936162748301,27.083333333333332,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623737.123345,7611827270.358893,5040945.212158208,,0.02117835894519091,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191049.65746819126,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788206400000,2026-08-31T20:00:00.000Z,0.00010905119420822982,0.1698936162748301,27.041666666666668,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623831.928468,7611827270.358893,5040945.212158208,,0.021191087851013587,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191050.11963144183,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
1788210000000,2026-08-31T21:00:00.000Z,0.00010914744023256509,0.1698936162748301,27,0.013490650680305314,0.0006622516556291391,0,4772942.722127551,SOURCE_USD,7615623926.817263,7611827270.358893,5040945.212158208,,0.02120382749384753,0.09868951962387333,,0.02244718677659432,0.19364458472918802,-0.004279545322515066,36662.66912259609,SOURCE_USD,191050.58207365408,162236.38965116395,31416.19830196238,,0.0006269838259959321,,
